location_hash,location_file,location_start_line,location_start_column,location_end_line,location_end_column,warning_rule_id,warning_rule_name,warning_message,warning_weakness,warning_severity
1abc2bf95969b2a42b5c4c5711c45cf3,codec/console/dec/src/h264dec.cpp,541,9,541,9,cplusplus.NewDeleteLeaks,cplusplus.NewDeleteLeaks,Potential leak of memory pointed to by 'sDecParam.pFileNameRestructed',CWE-664,HIGH
821ed15f6c10653677e35141f4bffb1d,codec/decoder/core/src/decoder_core.cpp,2595,31,2595,31,core.NullDereference,core.NullDereference,Access to field 'uiTimeStamp' results in a dereference of a null pointer (loaded from variable 'pNalCur'),"CWE-703,CWE-710",HIGH
93705b802a93ee5ed1630cd983c27177,codec/decoder/core/src/mv_pred.cpp,184,5,184,5,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'bLeftTopAvail' is never read,CWE-710,LOW
8ca56ee80c1cd0f7eda5555ac4bf6937,codec/decoder/core/src/mv_pred.cpp,306,15,306,15,core.CallAndMessage,core.CallAndMessage,1st function call argument is an uninitialized value,CWE-710,HIGH
9b0c0f93f8f0d0ba8be22b208e24de0b,codec/decoder/core/src/mv_pred.cpp,430,5,430,5,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'bLeftTopAvail' is never read,CWE-710,LOW
f17f967a9920d086fda619729a2c5c5b,codec/decoder/core/src/mv_pred.cpp,548,28,548,28,core.CallAndMessage,core.CallAndMessage,1st function call argument is an uninitialized value,CWE-710,HIGH
f96c060d0dbc95330ed3365ddb96cf2e,codec/decoder/core/src/mv_pred.cpp,750,15,750,15,core.CallAndMessage,core.CallAndMessage,1st function call argument is an uninitialized value,CWE-710,HIGH
6a7e7602e3c95e6750f5ba23d9735e38,codec/decoder/core/src/decode_slice.cpp,689,7,689,7,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'uiMbType' is never read,CWE-710,LOW
8ad490a60801eb8ab335c1d2344c524f,codec/decoder/core/src/decode_slice.cpp,909,11,909,11,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'uiMbType' is never read,CWE-710,LOW
a9f93ceae9492b60353aa82047fec97a,codec/decoder/core/src/decode_slice.cpp,1149,11,1149,11,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'uiMbType' is never read,CWE-710,LOW
2507d22f15936a03dd50be63f9a1778b,codec/decoder/core/src/decode_slice.cpp,1883,9,1883,9,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'uiMbType' is never read,CWE-710,LOW
a86eb516ca988d92018d36b9c2a982a2,codec/decoder/core/src/decode_slice.cpp,2232,13,2232,13,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'uiMbType' is never read,CWE-710,LOW
064788641ef60cbedcd86bc636aa3a3a,codec/decoder/core/src/decode_slice.cpp,2776,13,2776,13,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'uiMbType' is never read,CWE-710,LOW
ad9d2e72dd0a0d2235e49d95e55d76ec,codec/decoder/core/src/au_parser.cpp,382,26,382,26,core.UndefinedBinaryOperatorResult,core.UndefinedBinaryOperatorResult,The result of the left shift is undefined because the left operand is negative,"CWE-703,CWE-707",HIGH
d53e0feba40dc12d48db6c9475e7f6c4,codec/encoder/core/src/slice_multi_threading.cpp,433,11,433,11,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iNalIdxBase' during its initialization is never read,CWE-710,LOW
a855256864cc066628fcd0c61ccb4e12,codec/processing/src/common/WelsFrameWork.cpp,105,7,105,7,optin.cplusplus.VirtualCall,optin.cplusplus.VirtualCall,Call to virtual method 'CVpFrameWork::Uninit' during destruction bypasses virtual dispatch,CWE-710,MEDIUM
3f8dddc3be4e496d73e6f1d76ce17a8c,codec/processing/src/denoise/denoise_filter.cpp,45,11,45,11,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iCenterSample' during its initialization is never read,CWE-710,LOW
8c3803db58f94757f569822569a1e2a4,codec/processing/src/denoise/denoise_filter.cpp,46,12,46,12,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'pCurLine' during its initialization is never read,CWE-710,LOW
be0085053c454d92709ff9de50f72aae,codec/decoder/core/src/manage_dec_ref.cpp,564,48,564,48,core.NullDereference,core.NullDereference,Access to field 'uiLongTermPicNum' results in a dereference of a null pointer,"CWE-703,CWE-710",HIGH
13d1994ae35ae54e9412998cb28336d1,codec/encoder/core/src/wels_preprocess.cpp,160,5,160,5,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iRet' is never read,CWE-710,LOW
219e06608201b0d56d7acd193754deb9,codec/encoder/core/src/wels_preprocess.cpp,794,5,794,5,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iRet' is never read,CWE-710,LOW
602a363149042bc8cd88fd8cc945e362,codec/encoder/core/src/wels_preprocess.cpp,839,7,839,7,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iComplexityAnalysisMode' is never read,CWE-710,LOW
d3c2d1e03c0a6bbfd92ca27de29fc857,codec/encoder/core/src/wels_preprocess.cpp,841,7,841,7,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iComplexityAnalysisMode' is never read,CWE-710,LOW
00e23cf1612f131014ec94b7788a86a4,codec/encoder/core/src/wels_preprocess.cpp,880,5,880,5,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iRet' is never read,CWE-710,LOW
888534e5d84834c4f95f569eb45b8612,codec/encoder/core/src/wels_preprocess.cpp,942,7,942,7,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iRet' is never read,CWE-710,LOW
f22edc4d02613de5cbc1a97804c356a1,codec/encoder/core/src/wels_preprocess.cpp,1231,34,1231,34,core.NullDereference,core.NullDereference,Access to field 'iFrameNum' results in a dereference of a null pointer (loaded from field 'pRefPicture'),"CWE-703,CWE-710",HIGH
d514338c3319143e2bd11f57d28bf95a,codec/processing/src/downsample/downsample.cpp,211,13,211,13,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iDstStrideY' during its initialization is never read,CWE-710,LOW
b371f431c695bf60248dd357f7676c97,codec/processing/src/downsample/downsample.cpp,212,13,212,13,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iDstStrideU' during its initialization is never read,CWE-710,LOW
475fe41e554c42f31a6a007ae3d3bce8,codec/processing/src/downsample/downsample.cpp,213,13,213,13,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iDstStrideV' during its initialization is never read,CWE-710,LOW
3b4e61273896c314b7f9ebde32aac958,codec/encoder/core/src/svc_base_layer_md.cpp,1263,7,1263,7,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iCost' is never read,CWE-710,LOW
a44298f4a5b03b5297cc74c204cab11d,codec/encoder/core/src/svc_enc_slice_segment.cpp,198,5,198,5,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iCountMb' is never read,CWE-710,LOW
dbffbcd76b0c028cad460ddd3c995693,codec/decoder/core/src/parse_mb_syn_cavlc.cpp,714,9,714,9,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'uiValue' is never read,CWE-710,LOW
0d37373c129ef1129fec7bbc99a8388a,codec/decoder/plus/src/welsDecoderExt.cpp,1075,40,1075,40,core.NullDereference,core.NullDereference,Access to field 'iPicBuffIdx' results in a dereference of a null pointer (loaded from field 'pPreviousDecodedPictureInDpb'),"CWE-703,CWE-710",HIGH
0c87005050cdbda5eb7ffe2f8f90fa4a,codec/common/inc/golomb_common.h,103,3,103,3,core.UndefinedBinaryOperatorResult,core.UndefinedBinaryOperatorResult,"The result of the left shift is undefined due to shifting by '32', which is greater or equal to the width of type 'uint32_t'","CWE-703,CWE-707",HIGH
bd631a00dbc5d1c28d1a734be63b8027,codec/encoder/core/src/encoder_ext.cpp,616,7,616,7,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iMbWidth' is never read,CWE-710,LOW
227ee65ac31651ba8bcbf577668bfb7b,codec/encoder/core/src/encoder_ext.cpp,617,7,617,7,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iMbHeight' is never read,CWE-710,LOW
dfab033c97706bf3c237eed99efd622f,codec/encoder/core/src/encoder_ext.cpp,896,7,896,7,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'uiNeighborAvail' is never read,CWE-710,LOW
10978f218c8f89abc6eaf883dae7b7ae,codec/encoder/core/src/encoder_ext.cpp,2245,30,2245,30,core.NullDereference,core.NullDereference,Access to field 'iMultipleThreadIdc' results in a dereference of a null pointer (loaded from field 'pSvcParam'),"CWE-703,CWE-710",HIGH
5d9b6efefe5d0f75d8ace4b5a9cafe01,codec/encoder/core/src/encoder_ext.cpp,2829,20,2829,20,core.CallAndMessage,core.CallAndMessage,Called C++ object pointer is null,CWE-710,HIGH
5562ef07d90f7b30a425b5a59cdb8c62,codec/encoder/core/src/encoder_ext.cpp,3557,35,3557,35,deadcode.DeadStores,deadcode.DeadStores,"Although the value stored to 'pEncPic' is used in the enclosing expression, the value is never actually read from 'pEncPic'",CWE-710,LOW
ddc455ccd780529cca2c342de78d6466,codec/encoder/core/src/encoder_ext.cpp,3861,7,3861,7,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iFrameSize' is never read,CWE-710,LOW
927301ac35f27fc95cd6645a34df4579,codec/encoder/core/src/encoder_ext.cpp,3863,7,3863,7,deadcode.DeadStores,deadcode.DeadStores,Value stored to 'iLayerNum' is never read,CWE-710,LOW
