location_hash,location_file,location_start_line,location_start_column,location_end_line,location_end_column,warning_rule_id,warning_rule_name,warning_message,warning_weakness,warning_severity
2c7e8719585e49c2:1,common/errors.hpp,187,32,-1,48,cpp/unused-static-variable,Unused static variable,Static variable expression_error is never read.,CWE-563,LOW
f819801da59ba46:1,common/errors.hpp,182,32,-1,55,cpp/unused-static-variable,Unused static variable,Static variable filter_mode_magic_error is never read.,CWE-563,LOW
6d185c6cde655cfb:1,common/errors.hpp,179,32,-1,56,cpp/unused-static-variable,Unused static variable,Static variable filter_mode_expand_error is never read.,CWE-563,LOW
5d86c3fc3c68bd0b:1,common/errors.hpp,176,34,-1,50,cpp/unused-static-variable,Unused static variable,Static variable bad_mode_version is never read.,CWE-563,LOW
302aecb58341095d:1,common/errors.hpp,175,34,-1,56,cpp/unused-static-variable,Unused static variable,Static variable confusing_mode_version is never read.,CWE-563,LOW
d96ddbe5128a87f8:1,common/errors.hpp,171,34,-1,53,cpp/unused-static-variable,Unused static variable,Static variable no_filter_to_option is never read.,CWE-563,LOW
70e54af18dd275bd:1,common/errors.hpp,170,34,-1,50,cpp/unused-static-variable,Unused static variable,Static variable mode_option_name is never read.,CWE-563,LOW
5e77700cbaa9bff:1,common/errors.hpp,169,32,-1,54,cpp/unused-static-variable,Unused static variable,Static variable filter_mode_file_error is never read.,CWE-563,LOW
43939f459d1a20df:1,common/errors.hpp,168,34,-1,54,cpp/unused-static-variable,Unused static variable,Static variable cant_describe_filter is never read.,CWE-563,LOW
aece2140045135a4:1,common/errors.hpp,159,32,-1,44,cpp/unused-static-variable,Unused static variable,Static variable filter_error is never read.,CWE-563,LOW
50e74ab04bf173bc:1,common/errors.hpp,157,32,-1,53,cpp/unused-static-variable,Unused static variable,Static variable version_control_error is never read.,CWE-563,LOW
c4c1e12d991cec58:1,common/errors.hpp,156,36,-1,53,cpp/unused-static-variable,Unused static variable,Static variable conflicting_flags is never read.,CWE-563,LOW
1bd13e93d9065f6d:1,common/errors.hpp,155,36,-1,48,cpp/unused-static-variable,Unused static variable,Static variable invalid_flag is never read.,CWE-563,LOW
51dd405d7ad1427a:1,common/errors.hpp,154,34,-1,55,cpp/unused-static-variable,Unused static variable,Static variable word_list_flags_error is never read.,CWE-563,LOW
ba2aa6134196720d:1,common/errors.hpp,153,34,-1,49,cpp/unused-static-variable,Unused static variable,Static variable unknown_unichar is never read.,CWE-563,LOW
58c601c7fd94df31:1,common/errors.hpp,147,34,-1,46,cpp/unused-static-variable,Unused static variable,Static variable process_died is never read.,CWE-563,LOW
9404cbe152a70a34:1,common/errors.hpp,146,34,-1,50,cpp/unused-static-variable,Unused static variable,Static variable cant_create_pipe is never read.,CWE-563,LOW
ae65d45a3805200e:1,common/errors.hpp,145,32,-1,42,cpp/unused-static-variable,Unused static variable,Static variable pipe_error is never read.,CWE-563,LOW
ae72917516b9c0c9:1,common/errors.hpp,144,34,-1,58,cpp/unused-static-variable,Unused static variable,Static variable conversion_not_supported is never read.,CWE-563,LOW
7c45b19aaea71dd3:1,common/errors.hpp,143,34,-1,56,cpp/unused-static-variable,Unused static variable,Static variable encoding_not_supported is never read.,CWE-563,LOW
fff0c4243aaaee15:1,common/errors.hpp,141,32,-1,46,cpp/unused-static-variable,Unused static variable,Static variable encoding_error is never read.,CWE-563,LOW
3af49eb533d75b7f:1,common/errors.hpp,136,32,-1,43,cpp/unused-static-variable,Unused static variable,Static variable affix_error is never read.,CWE-563,LOW
fafbdec25b122805:1,common/errors.hpp,133,34,-1,56,cpp/unused-static-variable,Unused static variable,Static variable language_not_supported is never read.,CWE-563,LOW
116384ec48380b41:1,common/errors.hpp,132,34,-1,52,cpp/unused-static-variable,Unused static variable,Static variable unknown_soundslike is never read.,CWE-563,LOW
88eec529727b0303:1,common/errors.hpp,121,34,-1,43,cpp/unused-static-variable,Unused static variable,Static variable duplicate is never read.,CWE-563,LOW
c5ee1920a0052ac9:1,common/errors.hpp,119,34,-1,41,cpp/unused-static-variable,Unused static variable,Static variable bad_key is never read.,CWE-563,LOW
3d0122a3ff6f4720:1,common/errors.hpp,118,34,-1,51,cpp/unused-static-variable,Unused static variable,Static variable cant_change_value is never read.,CWE-563,LOW
928270ff05cd0b7d:1,common/errors.hpp,116,32,-1,44,cpp/unused-static-variable,Unused static variable,Static variable config_error is never read.,CWE-563,LOW
4da1c5e058cd0ec9:1,common/errors.hpp,115,34,-1,47,cpp/unused-static-variable,Unused static variable,Static variable cant_read_dir is never read.,CWE-563,LOW
f72dbd8842d1dad6:1,common/errors.hpp,114,32,-1,41,cpp/unused-static-variable,Unused static variable,Static variable dir_error is never read.,CWE-563,LOW
31582ea479a4a908:1,common/errors.hpp,112,34,-1,46,cpp/unused-static-variable,Unused static variable,Static variable invalid_name is never read.,CWE-563,LOW
d82a880b7d9d9e4b:1,common/errors.hpp,109,34,-1,54,cpp/unused-static-variable,Unused static variable,Static variable cant_open_file_error is never read.,CWE-563,LOW
d7cfd7ec8770f101:1,common/errors.hpp,108,32,-1,42,cpp/unused-static-variable,Unused static variable,Static variable file_error is never read.,CWE-563,LOW
bfe85484e03a6ff7:1,common/errors.hpp,106,34,-1,43,cpp/unused-static-variable,Unused static variable,Static variable cant_copy is never read.,CWE-563,LOW
238fa90b83c19cad:1,gen/static_filters.src.cpp,34,16,-1,35,cpp/unused-static-variable,Unused static variable,Static variable filter_modules_size is never read.,CWE-563,LOW
79e4e98885f6af0:1,modules/speller/default/wordinfo.hpp,28,25,-1,37,cpp/unused-static-variable,Unused static variable,Static variable CASE_PATTERN is never read.,CWE-563,LOW
c3ca59987b8f025a:1,modules/speller/default/readonly_ws.cpp,127,18,-1,34,cpp/unused-static-variable,Unused static variable,Static variable FREQUENCY_INFO_O is never read.,CWE-563,LOW
21f75e7608b64eb2:1,modules/speller/default/readonly_ws.cpp,167,28,-1,40,cpp/unused-static-function,Unused static function,Static function get_category is unreachable,CWE-561,LOW
6faacbfaf5e731f9:1,modules/speller/default/suggest.cpp,147,15,-1,26,cpp/unused-static-function,Unused static function,Static function operator== is unreachable,CWE-561,LOW
b0283f7194b98b3f:1,modules/speller/default/suggest.cpp,142,15,-1,26,cpp/unused-static-function,Unused static function,Static function operator<= is unreachable,CWE-561,LOW
9ca3cc33c6e8addb:1,modules/filter/markdown.cpp,839,12,-1,15,cpp/unused-local-variable,Unused local variable,Variable pos is not used.,CWE-563,LOW
fbaa270ed2c19fc2:1,modules/speller/default/readonly_ws.cpp,316,12,-1,18,cpp/unused-local-variable,Unused local variable,Variable offset is not used.,CWE-563,LOW
e2e4701c29abbf95:1,modules/speller/default/readonly_ws.cpp,317,11,-1,15,cpp/unused-local-variable,Unused local variable,Variable size is not used.,CWE-563,LOW
4bd295aa460cb772:1,modules/speller/default/readonly_ws.cpp,323,20,-1,21,cpp/unused-local-variable,Unused local variable,Variable p is not used.,CWE-563,LOW
245a7c679c4f3cb2:1,common/file_util.cpp,209,16,-1,33,cpp/use-of-goto,Use of goto,Multiple forward and backward goto statements may make function next hard to understand.,,MEDIUM
c24b5958893ae7a9:1,modules/filter/sgml.cpp,160,8,-1,32,cpp/use-of-goto,Use of goto,Multiple forward and backward goto statements may make function process_char hard to understand.,,MEDIUM
d5ee65452a82aa0c:1,prog/aspell.cpp,963,6,-1,11,cpp/use-of-goto,Use of goto,Multiple forward and backward goto statements may make function check hard to understand.,,MEDIUM
2ae15088dcc08846:1,common/posib_err.hpp,189,15,-1,24,cpp/rule-of-two,Inconsistent definition of copy constructor and assignment ('Rule of Two'),No matching copy constructor in class PosibErr<Ret>. It is good practice to match a copy assignment operator with a copy constructor.,,MEDIUM
f6d8d952711d74bc:1,common/config.hpp,203,52,-1,60,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
9735bac2b0942d87:1,common/ostream.hpp,16,3,-1,65,cpp/fixme-comment,FIXME comment,FIXME comment: Add Print Method compatible with printf and friends.,CWE-546,LOW
c2cf2167ac8a3295:1,common/file_util.hpp,25,3,-1,28,cpp/fixme-comment,FIXME comment,FIXME comment: Possible remove,CWE-546,LOW
794c7f66c551b590:1,common/file_data_util.cpp,11,3,-1,72,cpp/fixme-comment,FIXME comment,"FIXME comment: The case when there is no ""/"" in the master-path should not",CWE-546,LOW
b1b5e597d4d6ebad:1,common/string.hpp,367,5,-1,32,cpp/fixme-comment,FIXME comment,FIXME comment: Eventually remove,CWE-546,LOW
ca0b75289f4e6d27:1,common/string.hpp,324,5,-1,70,cpp/fixme-comment,FIXME comment,FIXME comment: Make this more efficient by rewriting the implementation,CWE-546,LOW
471e474021075e8a:1,common/filter.cpp,25,5,-1,37,cpp/fixme-comment,FIXME comment,FIXME comment: This causes a seg fault,CWE-546,LOW
ccc0d1e13b0cdca8:1,common/config.cpp,1470,51,-1,70,cpp/fixme-comment,FIXME comment,FIXME comment: Implement,CWE-546,LOW
9cb9ab6cb361d66:1,common/config.cpp,935,7,-1,71,cpp/fixme-comment,FIXME comment,FIXME comment: This is the correct thing to do but it causes problems,CWE-546,LOW
c437f37ed9c8ab45:1,common/config.cpp,544,5,-1,38,cpp/fixme-comment,FIXME comment,FIXME comment: THIS IS NOT THREAD SAFE,CWE-546,LOW
c466c27388d41c75:1,common/config.cpp,494,9,-1,41,cpp/fixme-comment,FIXME comment,FIXME comment: This isn't quite right,CWE-546,LOW
c0a5d9728db6aac2:1,common/convert.cpp,648,5,-1,46,cpp/fixme-comment,FIXME comment,FIXME comment: Why must it be null terminated?,CWE-546,LOW
f95d4ed1192d01e6:1,common/convert.cpp,499,58,-1,66,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
1589fe8465f11dfd:1,common/itemize.cpp,16,-1,-1,74,cpp/fixme-comment,FIXME comment,"FIXME comment: it should be possible to escape ',' '+' '-' '!' so that they can",CWE-546,LOW
9fd877a99c69d5f9:1,common/info.cpp,612,36,-1,50,cpp/fixme-comment,FIXME comment,FIXME comment: WHY?,CWE-546,LOW
8015f29053efb834:1,common/info.cpp,419,7,-1,71,cpp/fixme-comment,FIXME comment,FIXME comment: Check for null and return an error on an unknown module,CWE-546,LOW
5fc0ba9663809ec7:1,common/info.cpp,416,24,-1,45,cpp/fixme-comment,FIXME comment,FIXME comment: return error,CWE-546,LOW
3f63884cb6329b6e:1,common/info.cpp,332,25,-1,47,cpp/fixme-comment,FIXME comment,FIXME comment: Return error,CWE-546,LOW
9c513773d913c3f2:1,lib/find_speller.cpp,387,18,-1,57,cpp/fixme-comment,FIXME comment,FIXME comment: create an error condition here,CWE-546,LOW
613b1c131c2c767e:1,lib/find_speller.cpp,344,7,-1,25,cpp/fixme-comment,FIXME comment,FIXME comment: Write Me,CWE-546,LOW
ece51945f86ec6d5:1,lib/new_filter.cpp,475,7,-1,61,cpp/fixme-comment,FIXME comment,FIXME comment: Check to make sure there is a name and desc.,CWE-546,LOW
cb7d302c78db7d77:1,lib/new_filter.cpp,416,11,-1,19,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
a6cc00f4f2e3e68a:1,lib/new_filter.cpp,378,9,-1,86,cpp/fixme-comment,FIXME comment,FIXME comment: why not force user to ommit type specifier or explicitly say bool ???,CWE-546,LOW
e55beaa1e41cc252:1,modules/filter/context.cpp,242,3,-1,80,cpp/fixme-comment,FIXME comment,"FIXME comment: here we go, a more efficient context hiding blinding might be used :)",CWE-546,LOW
5081eb2c4211bcf8:1,modules/filter/context.cpp,212,-1,-1,74,cpp/fixme-comment,FIXME comment,FIXME comment: Warning about comparison of signed and unsigned in following line,CWE-546,LOW
32a12e0024f14064:1,modules/filter/context.cpp,187,-1,-1,74,cpp/fixme-comment,FIXME comment,FIXME comment: Warning about comparison of signed and unsigned in following line,CWE-546,LOW
32a12e0024f140cf:1,modules/filter/context.cpp,169,-1,-1,74,cpp/fixme-comment,FIXME comment,FIXME comment: Warning about comparison of signed and unsigned in following line,CWE-546,LOW
def2a7740210eea7:1,modules/filter/context.cpp,99,-1,-1,36,cpp/fixme-comment,FIXME comment,FIXME comment: replace someday by make_err,CWE-546,LOW
a38bb46f9991c55c:1,lib/new_fmode.cpp,505,7,-1,62,cpp/fixme-comment,FIXME comment,FIXME comment: is filter-path proper for filter mode files ???,CWE-546,LOW
a123642c5cb15cbe:1,lib/new_fmode.cpp,470,9,-1,42,cpp/fixme-comment,FIXME comment,FIXME comment: Add check for empty key,CWE-546,LOW
c2b9508618056e0:1,modules/filter/tex.cpp,715,-1,-1,65,cpp/fixme-comment,FIXME comment,FIXME comment: better solution for illegal hyphenation at begin of line,CWE-546,LOW
c04ab9abd126f7a8:1,modules/speller/default/language.cpp,325,21,-1,36,cpp/fixme-comment,FIXME comment,FIXME comment: Ditto,CWE-546,LOW
93d61aa23a5dbd7f:1,modules/speller/default/language.cpp,322,21,-1,36,cpp/fixme-comment,FIXME comment,FIXME comment: Ditto,CWE-546,LOW
25a869cf222f9cee:1,modules/speller/default/language.cpp,315,21,-1,68,cpp/fixme-comment,FIXME comment,"FIXME comment: This should probably be an error, but",CWE-546,LOW
c6733ed03231f930:1,modules/speller/default/language.cpp,310,33,-1,41,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
4e4f2db2c35074ec:1,modules/speller/default/language.cpp,308,22,-1,30,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
4a76e825943c86a8:1,modules/speller/default/language.cpp,298,37,-1,67,cpp/fixme-comment,FIXME comment,FIXME comment: make this more robust,CWE-546,LOW
d2d4aef8237ffa39:1,modules/speller/default/data.cpp,167,7,-1,63,cpp/fixme-comment,FIXME comment,FIXME comment: It's not this simple when affixes are involved,CWE-546,LOW
7d0b486afc366ccc:1,modules/speller/default/phonetic.cpp,197,16,-1,24,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
7746c0191d94b603:1,modules/speller/default/vector_hash.hpp,20,27,-1,35,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
ef5d45044e806fa6:1,modules/speller/default/speller_impl.cpp,456,18,-1,29,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
8ab71cfaabaa08b6:1,modules/speller/default/speller_impl.cpp,381,7,-1,15,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
5cbdd94bd4e685d6:1,modules/speller/default/speller_impl.cpp,234,15,-1,22,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
adc067b1a9992362:1,modules/speller/default/speller_impl.cpp,230,15,-1,22,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
82f0158e60d7ff16:1,modules/speller/default/speller_impl.cpp,200,7,-1,29,cpp/fixme-comment,FIXME comment,"FIXME comment: clear ci, gi?",CWE-546,LOW
758952669d6f2d18:1,modules/speller/default/speller_impl.cpp,138,17,-1,45,cpp/fixme-comment,FIXME comment,FIXME comment: is this necessary?,CWE-546,LOW
df31b9b98fb0e3c:1,modules/speller/default/readonly_ws.cpp,345,39,-1,67,cpp/fixme-comment,FIXME comment,FIXME comment: This needs to be 3,CWE-546,LOW
df31b9b98b19b78:1,modules/speller/default/readonly_ws.cpp,309,39,-1,67,cpp/fixme-comment,FIXME comment,FIXME comment: This needs to be 3,CWE-546,LOW
efea2ca9a3d89cf:1,modules/speller/default/readonly_ws.cpp,288,39,-1,67,cpp/fixme-comment,FIXME comment,FIXME comment: This needs to be 3,CWE-546,LOW
aa7169d9a518ee0e:1,modules/speller/default/readonly_ws.cpp,150,3,-1,72,cpp/fixme-comment,FIXME comment,FIXME comment: This isn't right when frequency info is stored in the table,CWE-546,LOW
c3400b80152f1b15:1,modules/speller/default/writable.cpp,774,33,-1,83,cpp/fixme-comment,FIXME comment,FIXME comment: I don't think this is completely correct,CWE-546,LOW
27ba54db50fd044f:1,modules/speller/default/writable.cpp,753,33,-1,68,cpp/fixme-comment,FIXME comment,FIXME comment: This is not exactly right,CWE-546,LOW
a793eda4019d4477:1,modules/speller/default/writable.cpp,672,3,-1,39,cpp/fixme-comment,FIXME comment,FIXME comment: Deal with multiple entries,CWE-546,LOW
a8d4f65056775125:1,modules/speller/default/writable.cpp,440,3,-1,39,cpp/fixme-comment,FIXME comment,FIXME comment: Deal with multiple entries,CWE-546,LOW
e526c46e8aa18f70:1,prog/checker_string.cpp,109,5,-1,74,cpp/fixme-comment,FIXME comment,FIXME comment: This is a hack to avoid trying to check a word with a space,CWE-546,LOW
d50c3693e6eebfc7:1,prog/check_funs.cpp,323,5,-1,68,cpp/fixme-comment,FIXME comment,FIXME comment: This won't work correctly when combing characters are,CWE-546,LOW
6e9f1da7c015aa9e:1,prog/check_funs.cpp,306,3,-1,47,cpp/fixme-comment,FIXME comment,FIXME comment: correctly test for _POSIX_VDISABLE;,CWE-546,LOW
1c0f3008d0dcd418:1,prog/aspell.cpp,2827,51,-1,83,cpp/fixme-comment,FIXME comment,FIXME comment: consider word wrapping,CWE-546,LOW
c8927851ed7e1192:1,prog/aspell.cpp,1754,36,-1,57,cpp/fixme-comment,FIXME comment,FIXME comment: More verbose,CWE-546,LOW
81a2abd2668631f3:1,prog/aspell.cpp,1671,5,-1,39,cpp/fixme-comment,FIXME comment,FIXME comment: This is currently broken,CWE-546,LOW
8b274e350a98d4be:1,prog/aspell.cpp,1642,5,-1,13,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
47fd30eb5e9279f:1,prog/aspell.cpp,1608,5,-1,39,cpp/fixme-comment,FIXME comment,FIXME comment: This is currently broken,CWE-546,LOW
ffa91c08ea149e27:1,prog/aspell.cpp,1586,5,-1,13,cpp/fixme-comment,FIXME comment,FIXME comment,CWE-546,LOW
38c5c92fabfcb507:1,common/generic_copy_ptr.hpp,18,3,22,59,cpp/commented-out-code,Commented-out code,This comment appears to contain commented-out code.,,LOW
af021414af49834:1,common/cache-t.hpp,97,3,-1,34,cpp/commented-out-code,Commented-out code,This comment appears to contain commented-out code.,,LOW
79672182ee012869:1,common/cache-t.hpp,92,5,-1,26,cpp/commented-out-code,Commented-out code,This comment appears to contain commented-out code.,,LOW
47daf28c8c67eb3e:1,common/cache-t.hpp,85,3,-1,39,cpp/commented-out-code,Commented-out code,This comment appears to contain commented-out code.,,LOW
ea3db88780a7af5d:1,common/cache-t.hpp,73,3,-1,34,cpp/commented-out-code,Commented-out code,This comment appears to contain commented-out code.,,LOW
79672182ee012860:1,common/cache-t.hpp,68,5,-1,26,cpp/commented-out-code,Commented-out code,This comment appears to contain commented-out code.,,LOW
27b7e7953cc1d2b9:1,common/cache-t.hpp,61,3,-1,65,cpp/commented-out-code,Commented-out code,This comment appears to contain commented-out code.,,LOW
ca0c0736326e3953:1,common/cache-t.hpp,7,-1,-1,26,cpp/commented-out-code,Commented-out code,This comment appears to contain commented-out code.,,LOW
4cb43e7d5d44362f:1,common/cache.cpp,43,3,-1,21,cpp/commented-out-code,Commented-out code,This comment appears to contain commented-out code.,,LOW
c86367ba0527a96f:1,common/cache.cpp,38,3,-1,25,cpp/commented-out-code,Commented-out code,This comment appears to contain commented-out code.,,LOW
